职位名称,详细链接,公司名称,工作地点,薪资,发布时间
['0基础程序员+4K双休五险'],['https://jobs.51job.com/zhengzhou/111092953.html?s=01&t=0'],['郑州蓝之海软件科技有限公司'],['郑州'],['3.9-7.6千/月'],['06-28']
['GIS研发工程师（高级、中级 六险+住宿）'],['https://jobs.51job.com/erqiqu/110258566.html?s=01&t=0'],['郑州众益信息科技有限公司'],['郑州-二七区'],['4.5-8千/月'],['06-28']
['月薪4500-8000数据工程师     加福利'],['https://jobs.51job.com/zhengzhou/88225234.html?s=01&t=0'],['智方在线（河南）科技有限公司'],['郑州'],['4.5-6千/月'],['06-06']
['需求经理'],['https://jobs.51job.com/zhengzhou/96731266.html?s=01&t=0'],['新东网科技有限公司'],['郑州'],['0.8-1.3万/月'],['06-24']
['安卓开发工程师'],['https://jobs.51job.com/jinshuiqu/89310083.html?s=01&t=0'],['郑州远洋电子科技有限公司'],['郑州-金水区'],['0.5-1万/月'],['06-28']
[],[],[],[],[],[]
['高级运维开发工程师（郑州）'],['https://jobs.51job.com/zhengzhou/88127052.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['1-1.5万/月'],['06-27']
['GIS网络工程师'],['https://jobs.51job.com/zhengzhou-zzxq/105488958.html?s=01&t=0'],['北京瞭望神州科技有限公司'],['郑州-郑东新区'],['6-8千/月'],['05-16']
[],[],[],[],[],[]
['后端开发工程师'],['https://jobs.51job.com/zhengzhou/105755389.html?s=01&t=0'],['河南拓普计算机网络工程有限公司'],['郑州'],['4-8千/月'],['06-28']
['医疗软件系统架构工程师'],['https://jobs.51job.com/zhengzhou-gxq/103397016.html?s=01&t=0'],['亿阳信通股份有限公司'],['郑州-高新区'],['1-1.5万/月'],['06-24']
['Web前端开发工程师'],['https://jobs.51job.com/jinshuiqu/99424572.html?s=01&t=0'],['河南建研企业管理咨询有限公司'],['郑州-金水区'],['0.8-1万/月'],['06-28']
['月薪4500-8000软件开发工程师     加福利'],['https://jobs.51job.com/zhengzhou/88224993.html?s=01&t=0'],['智方在线（河南）科技有限公司'],['郑州'],['4.5-6千/月'],['06-06']
['web前端开发  移动/APP前端'],['https://jobs.51job.com/zhengzhou/112902781.html?s=01&t=0'],['深圳市聚点数码科技有限公司郑州分...'],['郑州'],['3-3.5千/月'],['06-28']
['性能测试工程师'],['https://jobs.51job.com/zhengzhou/81789701.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['1-1.5万/月'],['06-27']
['程序员/java/c/c++/php实习生'],['https://jobs.51job.com/jinshuiqu/111412374.html?s=01&t=0'],['郑州丽泰网络科技有限公司'],['郑州-金水区'],['4-6千/月'],['05-15']
['计算机专业实习生'],['https://jobs.51job.com/jinshuiqu/107794693.html?s=01&t=0'],['河南脉友会创业孵化器有限公司'],['郑州-金水区'],['4.5-6千/月'],['06-28']
['Android开发工程师助理'],['https://jobs.51job.com/zhongyuanqu/113338332.html?s=01&t=0'],['郑州志泽网络科技有限公司'],['郑州-中原区'],['4.5-6千/月'],['06-28']
['软件开发组长'],['https://jobs.51job.com/zhengzhou-gxq/103396550.html?s=01&t=0'],['亿阳信通股份有限公司'],['郑州-高新区'],['1-1.5万/月'],['06-24']
['软件工程师/数据库软件开发'],['https://jobs.51job.com/zhengzhou/88110731.html?s=01&t=0'],['智方在线（河南）科技有限公司'],['郑州'],['6-8千/月'],['06-06']
['后台开发工程师'],['https://jobs.51job.com/zhengzhou/109285348.html?s=01&t=0'],['深圳市聚点数码科技有限公司郑州分...'],['郑州'],['0.4-1万/月'],['06-28']
['运维工程师'],['https://jobs.51job.com/zhengzhou/86064563.html?s=01&t=0'],['郑州科瑞思拓软件科技有限公司'],['郑州'],['6-8千/月'],['06-28']
['高级前端开发工程师'],['https://jobs.51job.com/zhongyuanqu/104291266.html?s=01&t=0'],['河南弋之众合信息科技有限公司'],['郑州-中原区'],['1-1.5万/月'],['06-27']
['GIS 开发人员'],['https://jobs.51job.com/zhengzhou/97893490.html?s=01&t=0'],['郑州三友软件科技有限公司'],['郑州'],['1-1.5万/月'],['06-06']
['web前端开发实习生'],['https://jobs.51job.com/jinshuiqu/107794523.html?s=01&t=0'],['河南脉友会创业孵化器有限公司'],['郑州-金水区'],['4.5-6千/月'],['06-28']
['android逆向安全工程师'],['https://jobs.51job.com/jinshuiqu/108983916.html?s=01&t=0'],['北京初聚科技有限公司'],['郑州-金水区'],['1-2万/月'],['05-14']
['中级研发工程师'],['https://jobs.51job.com/erqiqu/103653680.html?s=01&t=0'],['郑州三晖电气股份有限公司'],['郑州-二七区'],['6-8千/月'],['06-24']
['Android开发工程师 (五险）'],['https://jobs.51job.com/erqiqu/89919264.html?s=01&t=0'],['河南犇犇网络科技有限公司'],['郑州-二七区'],['0.7-1万/月'],['06-28']
['开发组长'],['https://jobs.51job.com/zhengzhou/108737712.html?s=01&t=0'],['北京摩卡软件有限公司'],['郑州'],['1-1.5万/月'],['06-28']
['Android开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/110244075.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['6-8千/月'],['06-27']
['项目经理'],['https://jobs.51job.com/zhengzhou/104535880.html?s=01&t=0'],['郑州三友软件科技有限公司'],['郑州'],['1-1.5万/月'],['06-06']
['Web前端开发工程师/VUE前端'],['https://jobs.51job.com/zhengzhou/110794479.html?s=01&t=0'],['上海玉带信息技术有限公司'],['郑州'],['4-8千/月'],['06-28']
['开发人员'],['https://jobs.51job.com/zhengzhou-zzxq/109669656.html?s=01&t=0'],['中科软科技股份有限公司'],['郑州-郑东新区'],['4-7千/月'],['05-13']
['大数据开发'],['https://jobs.51job.com/jinshuiqu/114551293.html?s=01&t=0'],['上海博登信息科技有限公司'],['郑州-金水区'],['1.2-1.8万/月'],['06-23']
['PLM开发工程师'],['https://jobs.51job.com/zhengzhou/95254977.html?s=01&t=0'],['河南智快软件科技有限公司'],['郑州'],['4.5-6千/月'],['06-28']
['大数据开发工程师'],['https://jobs.51job.com/zhengzhou/107989021.html?s=01&t=0'],['郑州软通合力计算机技术有限公司'],['郑州'],['1-1.5万/月'],['06-28']
['人工智能平台架构师'],['https://jobs.51job.com/zhengzhou-gxq/103956453.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['1.5-2.5万/月'],['06-27']
['项目经理'],['https://jobs.51job.com/zhengzhou-zzxq/105640773.html?s=01&t=0'],['中科软科技股份有限公司'],['郑州-郑东新区'],['0.8-1.5万/月'],['05-13']
['新媒体运营专员'],['https://jobs.51job.com/jinshuiqu/114216028.html?s=01&t=0'],['郑州海之城网络科技有限公司'],['郑州-金水区'],['4.5-6千/月'],['06-28']
['安卓工程师'],['https://jobs.51job.com/zhengzhou/97678931.html?s=01&t=0'],['郑州三友软件科技有限公司'],['郑州'],['1-1.5万/月'],['06-06']
['JavaEE就业指导(J11195)'],['https://jobs.51job.com/zhengzhou/111644099.html?s=01&t=0'],['传智播客教育集团郑州分校'],['郑州'],['0.7-1.4万/月'],['06-21']
['高级后端工程师'],['http://career.h3c.com/sc/show_job_detail.php?jobid=112610511'],['新华三技术有限公司'],['郑州'],['1-2万/月'],['06-28']
['区块链工程师'],['https://jobs.51job.com/zhengzhou-gxq/110845473.html?s=01&t=0'],['郑州郑大信息技术有限公司'],['郑州-高新区'],['0.8-1万/月'],['06-28']
['区块链应用开发架构师'],['https://jobs.51job.com/zhengzhou-gxq/103933902.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['1-2万/月'],['06-27']
['大数据分析师'],['https://jobs.51job.com/zhongyuanqu/104344971.html?s=01&t=0'],['河南弋之众合信息科技有限公司'],['郑州-中原区'],['0.8-2万/月'],['05-13']
['NLP工程师'],['https://jobs.51job.com/zhengzhou-gxq/109398595.html?s=01&t=0'],['郑州三友软件科技有限公司'],['郑州-高新区'],['0.9-1万/月'],['06-06']
['大数据讲师'],['https://jobs.51job.com/jinshuiqu/114215889.html?s=01&t=0'],['郑州海之城网络科技有限公司'],['郑州-金水区'],['1-1.5万/月'],['06-28']
['大数据开发工程师'],['https://jobs.51job.com/zhengzhou/111490190.html?s=01&t=0'],['传智播客教育集团郑州分校'],['郑州'],['1.5-2万/月'],['06-21']
['GIS开发工程师'],['https://jobs.51job.com/zhengzhou/112321291.html?s=01&t=0'],['郑州海为电子科技有限公司'],['郑州'],['4.5-6千/月'],['05-13']
['Android开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/114732624.html?s=01&t=0'],['上海易宝软件有限公司'],['郑州-高新区'],['0.6-1万/月'],['06-28']
['大数据分析工程师'],['https://jobs.51job.com/zhengzhou-gxq/110797846.html?s=01&t=0'],['郑州郑大信息技术有限公司'],['郑州-高新区'],['0.8-1万/月'],['06-28']
['大数据讲师'],['https://jobs.51job.com/zhengzhou-gxq/99317230.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['1-2万/月'],['06-27']
['高级Web前端开发工程师'],['https://jobs.51job.com/zhengzhou/103436738.html?s=01&t=0'],['河南博堂电子科技有限公司'],['郑州'],['0.7-1.4万/月'],['06-05']
['Web开发工程师'],['https://jobs.51job.com/jinshuiqu/105965640.html?s=01&t=0'],['郑州思博科信息技术有限公司'],['郑州-金水区'],['0.5-1万/月'],['06-28']
['高级软件工程师'],['https://jobs.51job.com/zhengzhou-zzxq/101578052.html?s=01&t=0'],['北京中金云创软件有限公司'],['郑州-郑东新区'],['0.5-1.5万/月'],['06-28']
['JavaEE导师(J11193)'],['https://jobs.51job.com/zhengzhou/108682765.html?s=01&t=0'],['传智播客教育集团郑州分校'],['郑州'],['1.5-3万/月'],['06-21']
['数据库开发工程师'],['https://jobs.51job.com/jinshuiqu/113064870.html?s=01&t=0'],['万达信息股份有限公司'],['郑州-金水区'],[],['05-10']
['产品经理'],['https://jobs.51job.com/zhengzhou/50700857.html?s=01&t=0'],['上海同程信息技术有限公司'],['郑州'],['0.6-1万/月'],['06-04']
['售前技术支持工程师（河南）'],['https://jobs.51job.com/zhengzhou-zzxq/90709477.html?s=01&t=0'],['北京数字政通科技股份有限公司'],['郑州-郑东新区'],['6-8千/月'],['06-27']
['高级软件开发工程师'],['https://jobs.51job.com/jinshuiqu/109326111.html?s=01&t=0'],['凯通科技股份有限公司'],['郑州-金水区'],['1-1.5万/月'],['06-28']
['系统架构师'],['https://jobs.51job.com/zhengzhou/113834913.html?s=01&t=0'],['郑州李唐电子科技有限公司'],['郑州'],['1.5-3万/月'],['06-28']
['网络维护工程师'],['https://jobs.51job.com/zhengzhou/79494177.html?s=01&t=0'],['郑州金科密源电子技术有限公司'],['郑州'],['3-4.5千/月'],['06-21']
['项目实施工程师'],['https://jobs.51job.com/zhengzhou-zzxq/91697732.html?s=01&t=0'],['北京数字政通科技股份有限公司'],['郑州-郑东新区'],['4.5-6千/月'],['06-27']
['高薪急招Android开发工程师'],['https://jobs.51job.com/zhongyuanqu/112042160.html?s=01&t=0'],['河南天华教育科技有限公司'],['郑州-中原区'],['6-8千/月'],['05-04']
['高级软件开发工程师'],['https://jobs.51job.com/zhengzhou/50700850.html?s=01&t=0'],['上海同程信息技术有限公司'],['郑州'],['0.6-1万/月'],['06-04']
['系统管理员/网络管理员'],['https://jobs.51job.com/zhengzhou/79493929.html?s=01&t=0'],['郑州金科密源电子技术有限公司'],['郑州'],['3.5-5千/月'],['06-21']
['Android开发工程师'],['https://jobs.51job.com/zhengzhou/94754115.html?s=01&t=0'],['郑州李唐电子科技有限公司'],['郑州'],['0.6-1.2万/月'],['06-28']
['软件开发工程师'],['https://jobs.51job.com/erqiqu/96397281.html?s=01&t=0'],['北京经世万方信息技术有限公司'],['郑州-二七区'],['8-10万/年'],['06-27']
['ERP实施顾问'],['https://jobs.51job.com/zhengzhou/108209550.html?s=01&t=0'],['郑州三晖电气股份有限公司'],['郑州'],['4.5-6千/月'],['05-02']
['前端开发工程师'],['https://jobs.51job.com/jinshuiqu/109838476.html?s=01&t=0'],['杭州谐云科技有限公司'],['郑州-金水区'],['1-1.5万/月'],['06-27']
['HTML5开发工程师/前端开发工程师'],['https://jobs.51job.com/zhengzhou/94215484.html?s=01&t=0'],['郑州李唐电子科技有限公司'],['郑州'],['6-8千/月'],['06-28']
['招聘专员'],['https://jobs.51job.com/jinshuiqu/114454055.html?s=01&t=0'],['北京众信龙达科技发展有限公司'],['郑州-金水区'],['5-8千/月'],['06-21']
['IT技术经理'],['https://jobs.51job.com/zhengzhou-gxq/107224458.html?s=01&t=0'],['云计划软件科技（上海）有限公司'],['郑州-高新区'],['1-1.5万/月'],['06-27']
['技术经理'],['https://jobs.51job.com/zhongyuanqu/113047956.html?s=01&t=0'],['杭州谐云科技有限公司'],['郑州-中原区'],['1.5-2万/月'],['06-27']
['软件系统架构师'],['https://jobs.51job.com/zhengzhou/93001757.html?s=01&t=0'],['郑州李唐电子科技有限公司'],['郑州'],['1.5-2万/月'],['06-28']
['软件开发维护'],['https://jobs.51job.com/erqiqu/102808367.html?s=01&t=0'],['郑州三晖电气股份有限公司'],['郑州-二七区'],['3-4.5千/月'],['05-02']
['软件测试工程师'],['https://jobs.51job.com/zhengzhou-gxq/49448882.html?s=01&t=0'],['云计划软件科技（上海）有限公司'],['郑州-高新区'],['6-8千/月'],['06-27']
['项目经理'],['https://jobs.51job.com/zhongyuanqu/113047927.html?s=01&t=0'],['杭州谐云科技有限公司'],['郑州-中原区'],['1.5-2万/月'],['06-27']
['运维工程师'],['https://jobs.51job.com/zhongyuanqu/108428316.html?s=01&t=0'],['河南弋之众合信息科技有限公司'],['郑州-中原区'],['6-8千/月'],['06-21']
['业务分析专家'],['https://jobs.51job.com/erqiqu/101490425.html?s=01&t=0'],['郑州三晖电气股份有限公司'],['郑州-二七区'],['5-8千/月'],['05-02']
['计算机软件/设计专员+4000起'],['https://jobs.51job.com/jinshuiqu/113910145.html?s=01&t=0'],['河南玖硕电子科技有限公司'],['郑州-金水区'],['4-6千/月'],['06-27']
['软件开发工程师'],['https://jobs.51job.com/zhongyuanqu/109838731.html?s=01&t=0'],['杭州谐云科技有限公司'],['郑州-中原区'],['1.5-2万/月'],['06-27']
['项目经理'],['https://jobs.51job.com/zhongyuanqu/104344824.html?s=01&t=0'],['河南弋之众合信息科技有限公司'],['郑州-中原区'],['1-1.5万/月'],['06-21']
['对日软件开发（BSE工程师）'],['https://jobs.51job.com/zhongyuanqu/110321983.html?s=01&t=0'],['深圳职人网络技术有限公司'],['郑州-中原区'],['1-1.5万/月'],['04-28']
['大数据开发工程师'],['https://jobs.51job.com/zhengzhou/104397370.html?s=01&t=0'],['郑州裕软计算机技术有限公司'],['郑州'],['1-1.5万/月'],['06-27']
['嵌入式软件工程师'],['https://jobs.51job.com/zhengzhou/114389180.html?s=01&t=0'],['河南海融软件有限公司'],['郑州'],['0.8-1.2万/月'],['06-27']
['后端开发工程师'],['https://jobs.51job.com/zhengzhou/105213111.html?s=01&t=0'],['郑州威科姆科技股份有限公司'],['郑州'],['0.7-1.2万/月'],['06-20']
['java高级工程师'],['https://jobs.51job.com/zhengzhou/61943255.html?s=01&t=0'],['郑州郑大信息技术有限公司'],['郑州'],['0.3-1万/月'],['06-28']
['大数据架构师'],['https://jobs.51job.com/zhengzhou/101120521.html?s=01&t=0'],['郑州裕软计算机技术有限公司'],['郑州'],['2-2.5万/月'],['06-27']
['BA需求分析师'],['https://jobs.51job.com/shanghai-pdxq/113925819.html?s=01&t=0'],['河南海融软件有限公司'],['异地招聘'],['1-1.5万/月'],['06-27']
['系统软件开发工程师'],['https://jobs.51job.com/zhengzhou/61879529.html?s=01&t=0'],['郑州威科姆科技股份有限公司'],['郑州'],['0.6-1万/月'],['06-20']
['-java大数据开发工程师助理'],['https://jobs.51job.com/zhengzhou/111843380.html?s=01&t=0'],['郑州海之角软件科技有限公司'],['郑州'],['3.8-7.5千/月'],['06-28']
['大数据讲师'],['https://jobs.51job.com/zhengzhou/112521284.html?s=01&t=0'],['河南海融软件有限公司'],['郑州'],['1-1.5万/月'],['06-27']
